!n: Number of areas
n: 39
!I: Set if areas
I: [10001 10002 10003 10004 10005 10006 10007 10008 10009 10010 10011 10012 10013 10014 10015 10016 10017 10018 10019 10020 10021 10022 10023 10024 10025 10026 10027 10028 10029 10030 10031 10032 10033 10034 10035 10036 10037 10038 10039 ]
!p: Number of regions
p: 5
!K: Set of regions
K: [1 2 3 4 5 ]
!N: Node Neighbor Set
N: [
(10001) [10003 10005 10020 10026 10028 10032 10039]
(10002) [10032 10034 10035 10037]
(10003) [10001 10018 10024 10028 10032 10039]
(10004) [10006 10008 10012 10015 10021 10022 10031]
(10005) [10001 10008 10014 10016 10020 10022 10023 10026]
(10006) [10004 10012 10027 10031]
(10007) [10012 10013 10036]
(10008) [10004 10005 10020 10021 10022]
(10009) [10017 10018 10025 10035]
(10010) [10011 10013 10017 10030]
(10011) [10010 10017 10018 10024 10030]
(10012) [10004 10006 10007 10013 10015]
(10013) [10007 10010 10012 10015 10030 10036]
(10014) [10005 10016 10023 10033]
(10015) [10004 10012 10013 10021 10024 10028 10029 10030]
(10016) [10005 10014 10022 10033 10038]
(10017) [10009 10010 10011 10018 10025]
(10018) [10003 10009 10011 10017 10024 10025 10032 10035]
(10019) [10026 10032 10034]
(10020) [10001 10005 10008 10021 10028]
(10021) [10004 10008 10015 10020 10028]
(10022) [10004 10005 10008 10016 10038]
(10023) [10005 10014 10026]
(10024) [10003 10011 10015 10018 10028 10029 10030]
(10025) [10009 10017 10018]
(10026) [10001 10005 10019 10023 10032 10034]
(10027) [10006]
(10028) [10001 10003 10015 10020 10021 10024]
(10029) [10015 10024 10030]
(10030) [10010 10011 10013 10015 10024 10029]
(10031) [10004 10006]
(10019 10024) 0.37946413134983353
(10019 10025) 0.3601385550250232
(10019 10026) 0.4834910935039997
(10019 10027) 0.33762386342077094
(10019 10028) 0.9169069455722547
(10019 10029) 0.20244859478675223
(10019 10030) 0.7147658525655389
(10019 10031) 0.5513645397468896
(10019 10032) 1.689416263180926
(10019 10033) 0.15036983247933583
(10019 10034) 0.25099941273848136
(10019 10035) 1.0224245599827686
(10019 10036) 1.7694381717008063
(10019 10037) 1.8440471615452014
(10019 10038) 0.7418687842238884
(10019 10039) 1.3514717354592567
(10020 10001) 0.7444729083571567
(10020 10002) 0.8966497663829736
(10020 10003) 0.601366477309489
(10020 10004) 1.7757974886276058
(10020 10005) 0.9334760726673197
(10020 10006) 0.24494670207927788
(10020 10007) 1.265095772184073
(10020 10008) 0.34631538012829344
(10020 10009) 1.4748833149321012
(10020 10010) 0.7965164365894932
(10020 10011) 0.7375742439731362
(10020 10012) 0.7946596732489004
(10020 10013) 1.1793788647987977
(10020 10014) 0.41183596182643434
(10020 10015) 0.35053079224281836
(10020 10016) 1.0531130549546959
(10020 10017) 0.2837475558550716
(10020 10018) 0.3944404896318334
(10020 10019) 0.47676313037241924
(10020 10020) 0.0
(10020 10021) 0.13885455318179205
(10020 10022) 0.1707594219489684
(10020 10023) 0.6845237175793203
(10020 10024) 0.26807675989514024
(10020 10025) 0.43648957950809397
(10020 10026) 0.3453599342342334
(10020 10027) 0.24037373252736538
(10020 10028) 0.744913325105116
(10020 10029) 0.2743145355856671
(10020 10030) 0.9794640199795546
(10020 10031) 0.27595177396701576
(10020 10032) 1.6000108220054703
(10020 10033) 0.34127241446257645
(10020 10034) 0.3864357934038619
(10020 10035) 0.6198588802562377
(10020 10036) 1.549978181550314
(10020 10037) 1.8311890100620516
(10020 10038) 0.3886998924918278
(10020 10039) 1.0024164852624768
(10021 10001) 0.8664381128852559
(10021 10002) 0.8728717200566087
(10021 10003) 0.500064186753829
(10021 10004) 1.794879371538337
(10021 10005) 1.0271147556014855
(10021 10006) 0.22670539942970075
(10021 10007) 1.354027550529455
(10021 10008) 0.47244281142167127
(10021 10009) 1.5056060648334522
(10021 10010) 0.7698998397586446
(10021 10011) 0.6728521053446557
(10021 10012) 0.8403729807553558
(10021 10013) 1.2928249497636657
(10021 10014) 0.5306726649587745
(10021 10015) 0.40543698037144327
(10021 10016) 1.0398691607125126
(10021 10017) 0.25732472947061663
(10021 10018) 0.5126025593563757
(10021 10019) 0.37560548805628874
(10021 10020) 0.13885455318179205
(10021 10021) 0.0
(10021 10022) 0.24798697943859813
(10021 10023) 0.7743364044573526
(10021 10024) 0.3575642606512623
(10021 10025) 0.4098729826772452
(10021 10026) 0.3551440238987622
(10021 10027) 0.2791341237674218
(10021 10028) 0.8603541044039723
(10021 10029) 0.17315689326953645
(10021 10030) 0.9528474231487059
(10021 10031) 0.24707679216877151
(10021 10032) 1.6733544532873352
(10021 10033) 0.2917419863879769
(10021 10034) 0.40693516149019304
(10021 10035) 0.7087906586016199
(10021 10036) 1.5263447834634785
(10021 10037) 1.8303081015294023
(10021 10038) 0.516640292758567
(10021 10039) 1.0929990086800851
(10022 10001) 0.8214717740675175
(10022 10002) 1.049790882495459
(10022 10003) 0.5608156028368795
(10022 10004) 1.7571168368276664
(10022 10005) 1.0104567821032882
(10022 10006) 0.19220434831958466
(10022 10007) 1.3381474511821412
(10022 10008) 0.41365109952428997
(10022 10009) 1.4748833149321015
(10022 10010) 0.7942013527801515
(10022 10011) 0.6971536183661626
(10022 10012) 0.9019958837430071
(10022 10013) 1.1610779058272762
(10022 10014) 0.4087796992597136
(10022 10015) 0.2827186816567071
(10022 10016) 1.136671628593231
(10022 10017) 0.23525719193867628
(10022 10018) 0.34508062155833563
(10022 10019) 0.42314633320779355
(10022 10020) 0.1707594219489684
(10022 10021) 0.24798697943859813
(10022 10022) 0.0
(10022 10023) 0.7760315949717992
(10022 10024) 0.25118190997266454
(10022 10025) 0.550934961411339
(10022 10026) 0.31718204086649004
(10022 10027) 0.18173296299917807
(10022 10028) 0.725941205111419
(10022 10029) 0.2839858156028369
(10022 10030) 0.9771489361702128
(10022 10031) 0.3992648367008526
(10022 10032) 1.5960110196333195
(10022 10033) 0.29433738635339146
(10022 10034) 0.34572039993679843
(10022 10035) 0.7409619536830097
(10022 10036) 1.6912683650977054
(10022 10037) 1.8326218689332745
(10022 10038) 0.4040068341556733
(10022 10039) 1.075163164923635
(10023 10001) 0.6235162513320163
(10023 10002) 0.46791088265509495
(10023 10003) 1.242254760772623
(10023 10004) 1.773942212689268
(10023 10005) 0.6628453238938194
(10023 10006) 0.8955465172194756
(10023 10007) 0.641109703673806
(10023 10008) 0.5764306390520907
(10023 10009) 1.4748833149321012
(10023 10010) 1.288386958898624
(10023 10011) 1.3322288331764232
(10023 10012) 0.30938544113837263
(10023 10013) 1.0562748856127149
(10023 10014) 0.7234330589522834
(10023 10015) 0.9154441080166992
(10023 10016) 0.5095315641214619
(10023 10017) 0.842835352960765
(10023 10018) 0.7005756010367966
(10023 10019) 1.0714177195757064
(10023 10020) 0.6845237175793203
(10023 10021) 0.7743364044573526
(10023 10022) 0.7760315949717992
(10023 10023) 0.0
(10023 10024) 0.7401863133494789
(10023 10025) 0.9283601018172252
(10023 10026) 0.8694354743715265
(10023 10027) 0.8227623581725323
(10023 10028) 0.9453294041872803
(10023 10029) 0.9073334384108507
(10023 10030) 1.4713345422886857
(10023 10031) 0.5458364256916503
(10023 10032) 1.6040807691181656
(10023 10033) 0.9504664366410502
(10023 10034) 1.04650099007606
(10023 10035) 0.46056231847987655
(10023 10036) 1.0260031210629483
(10023 10037) 1.8382594353940258
(10023 10038) 0.5857089387908389
(10023 10039) 0.3239246952691163
(10024 10001) 0.8054569545437418
(10024 10002) 1.0873872857466824
(10024 10003) 0.618147872961042
(10024 10004) 1.7762095864143148
(10024 10005) 1.0744443050443004
(10024 10006) 0.31559347255182485
(10024 10007) 1.3651561844400806
(10024 10008) 0.3963713859230097
(10024 10009) 1.4748833149321017
(10024 10010) 0.6561820325440122
(10024 10011) 0.6402752449505504
(10024 10012) 0.9776554642797944
(10024 10013) 1.0590858294906735
(10024 10014) 0.3619269155579115
(10024 10015) 0.4047433714254741
(10024 10016) 1.2350023729687498
(10024 10017) 0.41352572976789914
(10024 10018) 0.3328078618986111
(10024 10019) 0.37946413134983353
(10024 10020) 0.26807675989514024
(10024 10021) 0.3575642606512623
(10024 10022) 0.25118190997266454
(10024 10023) 0.7401863133494789
(10024 10024) 0.0
(10024 10025) 0.4478679565102267
(10024 10026) 0.48374524800092955
(10024 10027) 0.2669076924958029
(10024 10028) 0.6175213751104875
(10024 10029) 0.2894994323887192
(10024 10030) 0.8391296159340734
(10024 10031) 0.5029612290615799
(10024 10032) 1.6014376887304336
(10024 10033) 0.2891414848453527
(10024 10034) 0.31833458925595376
(10024 10035) 0.6880762784556422
(10024 10036) 1.725094454530277
(10024 10037) 1.8371017282135522
(10024 10038) 0.4189412923924936
(10024 10039) 1.049701638168314
(10025 10001) 1.0003956725667973
(10025 10002) 1.1001650287549651
(10025 10003) 0.7881158124751688
(10025 10004) 1.8018432390050139
(10025 10005) 1.133588689408685
(10025 10006) 0.5331145218195158
(10025 10007) 1.4317118377180065
(10025 10008) 0.5787781510416068
(10025 10009) 1.5279586310217406
(10025 10010) 0.3600268570813995
(10025 10011) 0.44868229373592894
(10025 10012) 0.9735167159572079
(10025 10013) 1.337541011685868
(10025 10014) 0.7398339459802821
(10025 10015) 0.7289961678696703
(10025 10016) 1.1492401820857465
(10025 10017) 0.5855966972375938
(10025 10018) 0.7678546785613248
(10025 10019) 0.3601385550250232
(10025 10020) 0.43648957950809397
(10025 10021) 0.4098729826772452
(10025 10022) 0.550934961411339
(10025 10023) 0.9283601018172252
(10025 10024) 0.4478679565102267
(10025 10025) 0.0
(10025 10026) 0.6773646039685077
(10025 10027) 0.5825331726374675
(10025 10028) 0.9173829083679879
(10025 10029) 0.36642352144008883
(10025 10030) 0.5429744404714607
(10025 10031) 0.539755772928274
(10025 10032) 1.6894162631809264
(10025 10033) 0.29369506203804385
(10025 10034) 0.5354431802293659
(10025 10035) 0.9569046047924894
(10025 10036) 1.5810910287698614
(10025 10037) 1.8440471615452014
(10025 10038) 0.6789738970297204
(10025 10039) 1.1631245925283118
(10026 10001) 0.9300633339975038
(10026 10002) 0.9970940285326494
(10026 10003) 0.578639556502307
(10026 10004) 1.7792301043702428
(10026 10005) 1.0382668541409983
(10026 10006) 0.2499182366237507
(10026 10007) 1.3856660056760817
(10026 10008) 0.527713475541289
(10026 10009) 1.4748833149321017
(10026 10010) 0.9400940995560138
(10026 10011) 0.8430463651420249
(10026 10012) 0.9392446408360696
(10026 10013) 1.2346713959175881
(10026 10014) 0.41706140009643056
(10026 10015) 0.28397661955311637
(10026 10016) 1.1868507860969824
(10026 10017) 0.22050385415553056
(10026 10018) 0.4509632458427837
(10026 10019) 0.4834910935039997
(10026 10020) 0.3453599342342334
(10026 10021) 0.3551440238987622
(10026 10022) 0.31718204086649004
(10026 10023) 0.8694354743715265
(10026 10024) 0.48374524800092955
(10026 10025) 0.6773646039685077
(10026 10026) 0.0
(10026 10027) 0.2512411494516425
(10026 10028) 0.8026489389183591
(10026 10029) 0.3196709296262841
(10026 10030) 1.123041682946075
(10026 10031) 0.4316451169221164
(10026 10032) 1.621259447633959
(10026 10033) 0.42023935791417677
(10026 10034) 0.4005725348791947
(10026 10035) 0.8046978207725999
(10026 10036) 1.6774980729328686
(10026 10037) 1.838267259004197
(10026 10038) 0.5310425776446716
(10026 10039) 1.1842432940975602
(10027 10001) 0.8986295521380687
(10027 10002) 1.035530753049601
(10027 10003) 0.43277232641907837
(10027 10004) 1.7827613560942828
(10027 10005) 1.1076865397552234
(10027 10006) 0.15007803569231176
(10027 10007) 1.4058096880645452
(10027 10008) 0.49444082081570295
(10027 10009) 1.4823686969137746
(10027 10010) 0.8068259437080217
(10027 10011) 0.7097782092940328
(10027 10012) 0.995816371439645
(10027 10013) 1.1456230163634513
(10027 10014) 0.34991835255416237
(10027 10015) 0.17663252521672468
(10027 10016) 1.246122253877689
(10027 10017) 0.17781238293300564
(10027 10018) 0.3667499701740454
(10027 10019) 0.33762386342077094
(10027 10020) 0.24037373252736538
(10027 10021) 0.2791341237674218
(10027 10022) 0.18173296299917807
(10027 10023) 0.8227623581725323
(10027 10024) 0.2669076924958029
(10027 10025) 0.5825331726374675
(10027 10026) 0.2512411494516425
(10027 10027) 0.0
(10027 10028) 0.7192971295057591
(10027 10029) 0.21610965119737874
(10027 10030) 0.989773527098083
(10027 10031) 0.43526244794401836
(10027 10032) 1.6151917233664121
(10027 10033) 0.3240443862952792
(10027 10034) 0.25336765654587107
(10027 10035) 0.747297458705145
(10027 10036) 1.7168251147807063
(10027 10037) 1.8440471615452019
(10027 10038) 0.5039476330926572
(10027 10039) 1.1372224428748499
(10028 10001) 0.4626906525924833
(10028 10002) 1.3663410369110445
(10028 10003) 1.0661902134982257
(10028 10004) 1.8020267186483865
(10028 10005) 1.2183798620937458
(10028 10006) 0.8016792697503832
(10028 10007) 1.4541119388797472
(10028 10008) 0.5018655589372808
(10028 10009) 1.5523199502568865
(10028 10010) 0.9747842140953857
(10028 10011) 1.157731797485447
(10028 10012) 1.1604818992121053
(10028 10013) 1.2068713011035797
(10028 10014) 0.567746217012262
(10028 10015) 0.738334476279844
(10028 10016) 1.4135175628904861
(10028 10017) 0.8203107545747628
(10028 10018) 0.45826429673632074
(10028 10019) 0.9169069455722547
(10028 10020) 0.744913325105116
(10028 10021) 0.8603541044039723
(10028 10022) 0.725941205111419
(10028 10023) 0.9453294041872803
(10028 10024) 0.6175213751104875
(10028 10025) 0.9173829083679879
(10028 10026) 0.8026489389183591
(10028 10027) 0.7192971295057591
(10028 10028) 0.0
(10028 10029) 0.8809333651700658
(10028 10030) 1.157731797485447
(10028 10031) 0.8516112642182609
(10028 10032) 1.6246462147626377
(10028 10033) 0.8577355701109284
(10028 10034) 0.8645297236145285
(10028 10035) 0.625342466512702
(10028 10036) 1.787574003295265
(10028 10037) 1.8608027300816254
(10028 10038) 0.5679751069034682
(10028 10039) 1.1685526904147725
(10029 10001) 0.9832006323763871
(10029 10002) 0.9865028053136633
(10029 10003) 0.4216922910350801
(10029 10004) 1.801843239005014
(10029 10005) 1.1922576199935415
(10029 10006) 0.16828700127347673
(10029 10007) 1.4903807683028636
(10029 10008) 0.5790119010540211
(10029 10009) 1.5130914468151255
(10029 10010) 0.6677814479366314
(10029 10011) 0.5707337135226426
(10029 10012) 0.9888927915024481
(10029 10013) 1.307259252027758
(10029 10014) 0.5448881217446553
(10029 10015) 0.36257264642958154
(10029 10016) 1.178314298764947
(10029 10017) 0.21917317579750495
(10029 10018) 0.5554431169088233
(10029 10019) 0.20244859478675223
(10029 10020) 0.2743145355856671
(10029 10021) 0.17315689326953645
(10029 10022) 0.2839858156028369
(10029 10023) 0.9073334384108507
(10029 10024) 0.2894994323887192
(10029 10025) 0.36642352144008883
(10029 10026) 0.3196709296262841
(10029 10027) 0.21610965119737874
(10029 10028) 0.8809333651700658
(10029 10029) 0.0
(10029 10030) 0.8507290313266928
(10029 10031) 0.3820273174185443
(10029 10032) 1.6894162631809264
(10029 10033) 0.2052963958179738
(10029 10034) 0.2636217718979763
(10029 10035) 0.8318685389434631
(10029 10036) 1.639759959354718
(10029 10037) 1.8440471615452014
(10029 10038) 0.5885187133309755
(10029 10039) 1.2217935231131687
(10030 10001) 1.543370113038258
(10030 10002) 1.6431394692264258
(10030 10003) 0.9375
(10030 10004) 1.920402852753198
(10030 10005) 1.650807589069801
(10030 10006) 0.9558595766649459
(10030 10007) 1.8837621751313403
(10030 10008) 1.1217525915130673
(10030 10009) 1.6968300722630325
(10030 10010) 0.1829475833900613
(10030 10011) 0.2799953178040501
(10030 10012) 1.5164911564286687
(10030 10013) 1.6807409757645277
(10030 10014) 1.1643449553104117
(10030 10015) 1.0592736807751608
(10030 10016) 1.6855984066980558
(10030 10017) 1.040449208083015
(10030 10018) 1.1669607579884154
(10030 10019) 0.7147658525655389
(10030 10020) 0.9794640199795546
(10030 10021) 0.9528474231487059
(10030 10022) 0.9771489361702128
(10030 10023) 1.4713345422886857
(10030 10024) 0.8391296159340734
(10030 10025) 0.5429744404714607
(10030 10026) 1.123041682946075
(10030 10027) 0.989773527098083
(10030 10028) 1.157731797485447
(10030 10029) 0.8507290313266928
(10030 10030) 0.0
(10030 10031) 1.0827302133997347
(10030 10032) 1.9024099744498242
(10030 10033) 0.7182552809413543
(10030 10034) 0.7653362897265336
(10030 10035) 1.49987904526395
(10030 10036) 1.9804927849276885
(10030 10037) 1.8991161053295005
(10030 10038) 1.205857925211926
(10030 10039) 1.6888055254902994
(10031 10001) 0.8590435057582032
(10031 10002) 0.6994425304566189
(10031 10003) 0.716948639780317
(10031 10004) 1.7769455947331732
(10031 10005) 0.8316950066072533
(10031 10006) 0.41426567150791344
(10031 10007) 1.1253188436280086
(10031 10008) 0.46594484084450766
(10031 10009) 1.483769345863321
(10031 10010) 0.8997826300096734
(10031 10011) 0.8121756533476066
(10031 10012) 0.6203704966562269
(10031 10013) 1.275287031891775
(10031 10014) 0.5541694693025481
(10031 10015) 0.499193178110971
(10031 10016) 0.8373459820865927
(10031 10017) 0.37182566564871505
(10031 10018) 0.5362929441741716
(10031 10019) 0.5513645397468896
(10031 10020) 0.27595177396701576
(10031 10021) 0.24707679216877151
(10031 10022) 0.3992648367008526
(10031 10023) 0.5458364256916503
(10031 10024) 0.5029612290615799
(10031 10025) 0.539755772928274
(10031 10026) 0.4316451169221164
(10031 10027) 0.43526244794401836
(10031 10028) 0.8516112642182609
(10031 10029) 0.3820273174185443
(10031 10030) 1.0827302133997347
(10031 10031) 0.0
(10031 10032) 1.6587776369760823
(10031 10033) 0.44847511193085954
(10031 10034) 0.6071176168561755
(10031 10035) 0.5981373492324432
(10031 10036) 1.3187393369499127
(10031 10037) 1.844047161545202
(10031 10038) 0.508908852701554
(10031 10039) 0.8647868981108268
(10032 10001) 1.5957347691240498
(10032 10002) 1.6894162631809262
(10032 10003) 1.858802194350729
(10032 10004) 0.1896970219288362
(10032 10005) 1.3166531233935423
(10032 10006) 1.6215838295804506
(10032 10007) 1.5793910662770092
(10032 10008) 1.5886460269461458
(10032 10009) 0.31277932005133874
(10032 10010) 1.7450932963650205
(10032 10011) 1.8740154006860432
(10032 10012) 1.5593657604613056
(10032 10013) 0.6080848545537564
(10032 10014) 1.6138976722519447
(10032 10015) 1.6083831220620826
(10032 10016) 1.6555564316230618
(10032 10017) 1.6292754371889706
(10032 10018) 1.589538323499104
(10032 10019) 1.689416263180926
(10032 10020) 1.6000108220054703
(10032 10021) 1.6733544532873352
(10032 10022) 1.5960110196333195
(10032 10023) 1.6040807691181656
(10032 10024) 1.6014376887304336
(10032 10025) 1.6894162631809264
(10032 10026) 1.621259447633959
(10032 10027) 1.6151917233664121
(10032 10028) 1.6246462147626377
(10032 10029) 1.6894162631809264
(10032 10030) 1.9024099744498242
(10032 10031) 1.6587776369760823
(10032 10032) 0.0
(10032 10033) 1.6363004250541036
(10032 10034) 1.6999946882251475
(10032 10035) 1.6025174602989385
(10032 10036) 1.7974972310350226
(10032 10037) 0.252375014949892
(10032 10038) 1.5967016481736565
(10032 10039) 1.6013598835008047
(10033 10001) 1.0015457345995755
(10033 10002) 1.1114042130537152
(10033 10003) 0.5672433958697605
(10033 10004) 1.7810828726141377
(10033 10005) 1.1895229420650673
(10033 10006) 0.2746257354773275
(10033 10007) 1.497056733639921
(10033 10008) 0.5878367044910798
(10033 10009) 1.4891456526407514
(10033 10010) 0.535307697551293
(10033 10011) 0.4382599631373042
(10033 10012) 1.0059457070131397
(10033 10013) 1.2657266442612278
(10033 10014) 0.5526745489782344
(10033 10015) 0.4689951656586667
(10033 10016) 1.206620439877476
(10033 10017) 0.3495731316983566
(10033 10018) 0.5683036989389877
(10033 10019) 0.15036983247933583
(10033 10020) 0.34127241446257645
(10033 10021) 0.2917419863879769
(10033 10022) 0.29433738635339146
(10033 10023) 0.9504664366410502
(10033 10024) 0.2891414848453527
(10033 10025) 0.29369506203804385
(10033 10026) 0.42023935791417677
(10033 10027) 0.3240443862952792
(10033 10028) 0.8577355701109284
(10033 10029) 0.2052963958179738
(10033 10030) 0.7182552809413543
(10033 10031) 0.44847511193085954
(10033 10032) 1.6363004250541036
(10033 10033) 0.0
(10033 10034) 0.2769543938871775
(10033 10035) 0.8953402419908162
(10033 10036) 1.6925086839327659
(10033 10037) 1.8243265189635558
(10033 10038) 0.6160207597416041
(10033 10039) 1.2400524313664059
(10034 10001) 1.1073639427595061
(10034 10002) 1.212877998013049
(10034 10003) 0.3935773979669071
(10034 10004) 1.7884364587709105
(10034 10005) 1.3175858150213116
(10034 10006) 0.2776595096942126
(10034 10007) 1.631928479427436
(10034 10008) 0.7041538540131181
(10034 10009) 1.4748833149321015
(10034 10010) 0.6439832561136251
(10034 10011) 0.48534097192248343
(10034 10012) 1.1604574744746443
(10034 10013) 1.3606221247261479
(10034 10014) 0.5902074104541214
(10034 10015) 0.2939373910486271
(10034 10016) 1.4093637492254434
(10034 10017) 0.360489728453889
(10034 10018) 0.5773090741130529
(10034 10019) 0.25099941273848136
(10034 10020) 0.3864357934038619
(10034 10021) 0.40693516149019304
(10034 10022) 0.34572039993679843
(10034 10023) 1.04650099007606
(10034 10024) 0.31833458925595376
(10034 10025) 0.5354431802293659
(10034 10026) 0.4005725348791947
(10034 10027) 0.25336765654587107
(10034 10028) 0.8645297236145285
(10034 10029) 0.2636217718979763
(10034 10030) 0.7653362897265336
(10034 10031) 0.6071176168561755
(10034 10032) 1.6999946882251475
(10034 10033) 0.2769543938871775
(10034 10034) 0.0
(10034 10035) 0.9806250775794765
(10034 10036) 1.8933708066377348
(10034 10037) 1.8440471615452017
(10034 10038) 0.7103625276003147
(10034 10039) 1.3571601219183063
(10035 10001) 0.2949326972656205
(10035 10002) 0.7737666530409885
(10035 10003) 1.1667898613052359
(10035 10004) 1.7794470199395147
(10035 10005) 0.7750713060331789
(10035 10006) 0.8296706047228922
(10035 10007) 1.0607243260131278
(10035 10008) 0.49665245684765397
(10035 10009) 1.4823686969137744
(10035 10010) 1.3169314618738888
(10035 10011) 1.2832356735834856
(10035 10012) 0.6757104912837189
(10035 10013) 1.027607611516527
(10035 10014) 0.5695040504767419
(10035 10015) 0.8495681955201156
(10035 10016) 0.9287660587205208
(10035 10017) 0.8054369964916888
(10035 10018) 0.49938783126469893
(10035 10019) 1.0224245599827686
(10035 10020) 0.6198588802562377
(10035 10021) 0.7087906586016199
(10035 10022) 0.7409619536830097
(10035 10023) 0.46056231847987655
(10035 10024) 0.6880762784556422
(10035 10025) 0.9569046047924894
(10035 10026) 0.8046978207725999
(10035 10027) 0.747297458705145
(10035 10028) 0.625342466512702
(10035 10029) 0.8318685389434631
(10035 10030) 1.49987904526395
(10035 10031) 0.5981373492324432
(10035 10032) 1.6025174602989385
(10035 10033) 0.8953402419908162
(10035 10034) 0.9806250775794765
(10035 10035) 0.0
(10035 10036) 1.4081820889122847
(10035 10037) 1.8321264003367295
(10035 10038) 0.47338298407982277
(10035 10039) 0.7150008206378945
(10036 10001) 1.548460946757598
(10036 10002) 0.6812943617311056
(10036 10003) 1.9746812817164907
(10036 10004) 1.8837043554975161
(10036 10005) 1.3332548965598572
(10036 10006) 1.7005188612894722
(10036 10007) 0.6156417488931382
(10036 10008) 1.5671491134000946
(10036 10009) 1.9375369634828636
(10036 10010) 1.8383893131781992
(10036 10011) 1.9746812817164907
(10036 10012) 1.0689042503406025
(10036 10013) 1.7228506779960284
(10036 10014) 1.6994656956867256
(10036 10015) 1.7929389812464778
(10036 10016) 0.7770936366182137
(10036 10017) 1.66827521908208
(10036 10018) 1.7172500345270334
(10036 10019) 1.7694381717008063
(10036 10020) 1.549978181550314
(10036 10021) 1.5263447834634785
(10036 10022) 1.6912683650977054
(10036 10023) 1.0260031210629483
(10036 10024) 1.725094454530277
(10036 10025) 1.5810910287698614
(10036 10026) 1.6774980729328686
(10036 10027) 1.7168251147807063
(10036 10028) 1.787574003295265
(10036 10029) 1.639759959354718
(10036 10030) 1.9804927849276885
(10036 10031) 1.3187393369499127
(10036 10032) 1.7974972310350226
(10036 10033) 1.6925086839327659
(10036 10034) 1.8933708066377348
(10036 10035) 1.4081820889122847
(10036 10036) 0.0
(10036 10037) 1.953276232109176
(10036 10038) 1.5934745720502044
(10036 10039) 0.7578515092146043
(10037 10001) 1.8347397710117483
(10037 10002) 1.8440471615452017
(10037 10003) 1.8585030667302047
(10037 10004) 0.11993854512001599
(10037 10005) 1.5576546642716622
(10037 10006) 1.8440471615452017
(10037 10007) 1.8262548785709138
(10037 10008) 1.828409768538509
(10037 10009) 0.3691638466131002
(10037 10010) 1.8748958541496934
(10037 10011) 1.8682674127250087
(10037 10012) 1.796564232789578
(10037 10013) 0.8358301539657007
(10037 10014) 1.8382672590041964
(10037 10015) 1.8440471615452019
(10037 10016) 1.8241741349361293
(10037 10017) 1.8382672590041964
(10037 10018) 1.8299540374771341
(10037 10019) 1.8440471615452014
(10037 10020) 1.8311890100620516
(10037 10021) 1.8303081015294023
(10037 10022) 1.8326218689332745
(10037 10023) 1.8382594353940258
(10037 10024) 1.8371017282135522
(10037 10025) 1.8440471615452014
(10037 10026) 1.838267259004197
(10037 10027) 1.8440471615452019
(10037 10028) 1.8608027300816254
(10037 10029) 1.8440471615452014
(10037 10030) 1.8991161053295005
(10037 10031) 1.844047161545202
(10037 10032) 0.252375014949892
(10037 10033) 1.8243265189635558
(10037 10034) 1.8440471615452017
(10037 10035) 1.8321264003367295
(10037 10036) 1.953276232109176
(10037 10037) 0.0
(10037 10038) 1.835498129309105
(10037 10039) 1.8410026835180777
(10038 10001) 0.4963657136100556
(10038 10002) 0.9930228109119013
(10038 10003) 0.9234400356927482
(10038 10004) 1.7666772805179876
(10038 10005) 0.8804692263476664
(10038 10006) 0.55940805474373
(10038 10007) 1.1963548327749765
(10038 10008) 0.18973958082802356
(10038 10009) 1.4748833149321015
(10038 10010) 1.0229103418218646
(10038 10011) 1.0026798978246054
(10038 10012) 0.8101743759622363
(10038 10013) 1.016195709546475
(10038 10014) 0.32210978576978455
(10038 10015) 0.5772739044898807
(10038 10016) 1.0287886495182292
(10038 10017) 0.504457175034903
(10038 10018) 0.24727621096635638
(10038 10019) 0.7418687842238884
(10038 10020) 0.3886998924918278
(10038 10021) 0.516640292758567
(10038 10022) 0.4040068341556733
(10038 10023) 0.5857089387908389
(10038 10024) 0.4189412923924936
(10038 10025) 0.6789738970297204
(10038 10026) 0.5310425776446716
(10038 10027) 0.5039476330926572
(10038 10028) 0.5679751069034682
(10038 10029) 0.5885187133309755
(10038 10030) 1.205857925211926
(10038 10031) 0.508908852701554
(10038 10032) 1.5967016481736565
(10038 10033) 0.6160207597416041
(10038 10034) 0.7103625276003147
(10038 10035) 0.47338298407982277
(10038 10036) 1.5934745720502044
(10038 10037) 1.835498129309105
(10038 10038) 0.0
(10038 10039) 0.8395528094179806
(10039 10001) 0.801604733300622
(10039 10002) 0.3437785260895323
(10039 10003) 1.5567148454749413
(10039 10004) 1.7642582373847735
(10039 10005) 0.6888724973586736
(10039 10006) 1.2062056490617215
(10039 10007) 0.3646105836188224
(10039 10008) 0.8287293301543814
(10039 10009) 1.4989092319653332
(10039 10010) 1.505857942100238
(10039 10011) 1.6026481534376245
(10039 10012) 0.5359832170544048
(10039 10013) 1.0689213322191669
(10039 10014) 1.0089597627429585
(10039 10015) 1.2252777048927934
(10039 10016) 0.29902933939520826
(10039 10017) 1.1521611017397588
(10039 10018) 0.9637376156633384
(10039 10019) 1.3514717354592567
(10039 10020) 1.0024164852624768
(10039 10021) 1.0929990086800851
(10039 10022) 1.075163164923635
(10039 10023) 0.3239246952691163
(10039 10024) 1.049701638168314
(10039 10025) 1.1631245925283118
(10039 10026) 1.1842432940975602
(10039 10027) 1.1372224428748499
(10039 10028) 1.1685526904147725
